block,plot,year,rain_trt,graze_trt,species_code,genus,species,origin,graminoidrowth_forborm,life_history,photo_path,fun_grp,area,x,y,area_clipped,richness_only
6,3,2020,D,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,8.264339591,95.91593779,89.08437172,8.264339594,
6,3,2020,D,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,0.306787821,96.08725916,40.19431496,0.30678782,
6,3,2020,D,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,20.44744348,99.08104983,13.72336411,17.88813268,
6,3,2020,D,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.851002765,56.34572945,32.13570341,0.851002765,
6,3,2020,D,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.845888893,62.59362434,97.38518678,0.845888894,
6,3,2020,D,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,1.807054443,65.62302631,27.06193449,1.807054443,
6,3,2020,D,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.475282382,66.20726289,17.86893263,0.475282382,
6,3,2020,D,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,8.835696275,88.69443641,23.07079283,8.835696274,
6,3,2020,D,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.500167016,97.05527978,38.48493806,0.500167017,
6,3,2020,D,UG,lp,liatris,punctata,native,forb,perennial,C3,F,74.65683711,48.08053597,81.53286355,28.2172814,
6,3,2020,D,UG,lp,liatris,punctata,native,forb,perennial,C3,F,60.4720595,67.60734656,56.80907949,60.47205951,
6,3,2020,D,UG,lp,liatris,punctata,native,forb,perennial,C3,F,94.38926798,58.37129001,37.15860053,94.38926798,
6,3,2020,D,UG,lp,liatris,punctata,native,forb,perennial,C3,F,76.4807596,87.62341191,30.32594204,76.48075961,
6,3,2020,D,UG,lp,liatris,punctata,native,forb,perennial,C3,F,14.68466544,90.96563806,54.77875562,14.68466544,
6,3,2020,D,UG,lp,liatris,punctata,native,forb,perennial,C3,F,25.23434919,97.74757719,37.2748774,21.35679893,
6,3,2020,D,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,70.48925194,77.61939071,89.9717098,70.48925195,
6,3,2020,D,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,74.07652465,85.32783858,47.31509237,74.07652466,
6,3,2020,D,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,22.28621932,90.19205935,92.05167625,22.28621932,
6,3,2020,D,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,11.52945866,57.95993559,93.15121793,11.52945867,
6,3,2020,D,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,1.616395261,51.02824345,75.92663349,1.616395262,
6,3,2020,D,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,2.415371738,69.50568325,85.37751198,2.415371742,
6,3,2020,D,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,10.03447421,81.51937492,61.94904513,10.03447421,
6,3,2020,D,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,2.447170911,71.60014982,47.04894204,2.447170912,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,3.492229728,68.27796927,43.07153765,3.492229727,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,2.322774794,71.9909796,99.15886274,2.322503055,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,9.308171305,71.83449306,81.79265756,9.308171304,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,3.40422734,80.67454865,62.60989229,3.40422734,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,1.103772272,89.20163642,98.56217967,1.103772272,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,5.032891134,91.22747381,36.12147449,5.032891134,
6,3,2020,D,UG,packera_sp,packera,spp,native,forb,perennial,C3,F,5.565782024,95.02528965,48.25908092,5.565782026,
6,3,2020,D,UG,pag,poa,agassizensis,native,graminoid,perennial,C3,G_C3,7.191975307,51.55275873,38.27008395,6.802220716,
6,3,2020,D,UG,pag,poa,agassizensis,native,graminoid,perennial,C3,G_C3,4.967647288,56.20889517,40.16623015,4.967647286,
6,3,2020,D,UG,pag,poa,agassizensis,native,graminoid,perennial,C3,G_C3,1.084045964,84.72550655,40.00455136,1.084045963,
6,3,2020,D,UG,pag,poa,agassizensis,native,graminoid,perennial,C3,G_C3,3.548286612,96.62713379,42.28535059,3.548286613,
6,3,2020,D,UG,pag,poa,agassizensis,native,graminoid,perennial,C3,G_C3,2.851558516,91.66501667,29.55842061,2.851558515,
6,3,2020,D,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,224.7708646,57.66432709,86.50108732,224.715588,
6,3,2020,D,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1064.650396,78.1823548,71.60663686,1057.433555,
6,3,2020,D,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,433.1625973,66.44650129,12.31033166,428.9336701,
6,3,2020,D,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,59.84982024,89.85427084,45.36840315,59.84982024,
6,3,2020,D,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,15.11162879,84.23679879,12.0828702,15.11162879,
6,3,2020,D,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.1767,,,0.1767,N
6,3,2020,D,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,11.98985389,54.45527169,13.97176712,11.98985388,
6,3,2020,D,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,90.12675526,77.4671431,41.89486921,90.12675526,
6,3,2020,D,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,27.37578524,99.82077793,38.91022022,14.86974605,
6,3,2020,D,UG,sd,silene,drummondii,native,forb,perennial,C3,F,1.295835967,95.54953722,22.80668544,1.295835966,
6,3,2020,D,UG,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,8.450224651,68.794423,28.58265635,8.450224654,
6,3,2020,D,UG,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,7.816890989,97.53903866,28.69787195,7.816890991,
6,3,2020,D,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.354021696,77.07339898,12.87784981,0.354021696,
6,3,2020,D,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.774790419,98.73070683,45.73103912,0.774790419,
6,3,2020,D,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.363959799,95.74265288,41.24386421,0.363959798,
6,3,2020,D,UG,uk_f,NA,NA,NA,forb,NA,C3,F_NA,1.409096417,58.21339943,18.94898417,1.409096417,
6,3,2020,D,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,102.7852,,,102.7852,N
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,42.5004819,50.80747408,49.31128834,27.63376561,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,22.28555988,55.33306739,11.72903255,22.28555988,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,24.54772631,58.79821652,1.138587272,22.86227457,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,78.57538503,58.80663665,40.20367135,78.57538503,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,13.29795016,64.04000719,7.994942746,13.29795016,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,50.50716285,64.78653571,32.01147936,50.50716285,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,56.05978649,66.84589312,80.33720816,56.05978649,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,127.9403658,71.53827781,9.396093844,117.9676982,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,36.81381286,73.67108314,37.34942621,36.81381286,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,38.04870591,80.77384309,60.85534707,38.04870591,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,78.21990874,85.02309896,18.95498723,78.21990874,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,55.37830159,87.25259488,90.33751063,55.37830159,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,13.31956077,89.52695197,97.54573565,13.31956077,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,13.57487437,92.91156659,31.98494687,13.57487437,
6,4,2018,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,24.14223287,94.88985022,11.15703865,24.14223287,
6,4,2018,W,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,12.29361981,50.88026264,38.45290901,9.439156297,
6,4,2018,W,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,15.21113141,61.25474196,84.60029085,15.21113141,
6,4,2018,W,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,95.16614212,67.10155436,92.34614423,95.16614212,
6,4,2018,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,59.45481742,49.79312402,29.30296275,24.61158334,
6,4,2018,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,9.625491408,61.70039507,60.76504378,9.625491408,
6,4,2018,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,26.75803576,69.3407305,53.8395462,26.75803576,
6,4,2018,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,57.39195912,80.22164359,32.25731604,57.39195912,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.092671939,51.82537008,75.27275272,4.092671939,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.401483116,54.05796906,84.54449553,5.401483116,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,12.07687759,56.49047468,94.50919775,12.07687759,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.962408528,58.1422028,63.82505353,6.962408528,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.739316555,58.90963127,76.29820785,2.739316555,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.525062751,59.38470003,88.11919974,3.525062751,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.544764389,62.08996309,91.40287272,5.544764389,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.61532451,70.08298009,83.57785734,2.61532451,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.905304928,81.31051822,65.67882914,3.905304928,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.731097094,82.83451037,96.76988,0.731097094,
6,4,2018,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,0.751302669,88.21376345,58.12599395,0.751302669,
6,4,2018,W,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,49.98088871,63.26155135,36.83742954,49.98088871,
6,4,2018,W,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,22.74708544,97.18851892,3.395276901,22.71469557,
6,4,2018,W,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,8.684062885,50.50153451,40.81467003,6.265715742,
6,4,2018,W,UG,hp,hypericum,perforatum,exotic,forb,perennial,C3,F,0.01,,,,Y
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,86.24822203,54.90488256,41.2835946,86.24822203,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.69252068,70.22475136,36.39937211,0.69252068,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,28.01721764,81.85163724,2.487631301,24.52020555,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,21.0226776,85.56083407,14.3012106,21.0226776,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.629606478,91.72300058,68.22097097,0.629606478,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,5.057051294,92.30734046,7.050845069,5.057051294,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,6.079306692,95.11885065,62.26374444,6.079306692,
6,4,2018,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,28.12379107,96.02669498,52.59181086,28.12379107,
6,4,2018,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,53.20832507,58.75999585,1.522804205,38.58054199,
6,4,2018,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,14.01895223,59.920268,39.55049591,14.01895223,
6,4,2018,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,26.65516662,70.08931377,51.59024566,26.65516662,
6,4,2018,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,7.505210644,71.99379672,4.034955816,7.505210644,
6,4,2018,W,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.964385466,64.44720293,32.17747875,0.964385466,
6,4,2018,W,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,1.278958407,64.88125911,17.08161044,1.278958407,
6,4,2018,W,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,1.267478734,67.30130648,57.22099192,1.267478734,
6,4,2018,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,37.23175425,55.84207972,89.24986104,37.23175425,
6,4,2018,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,15.15280252,61.79014557,64.33893679,15.15280252,
6,4,2018,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,78.58642966,68.57839503,52.84298916,78.58642966,
6,4,2018,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,77.11916583,89.65135621,38.56608626,77.11916583,
6,4,2018,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,15.34890284,98.94642498,85.9448262,12.34578259,
6,4,2018,W,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,179.5709345,75.65126048,47.44260504,179.5709345,
6,4,2018,W,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,251.4248402,91.97804356,73.44189927,227.7804034,
6,4,2018,W,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,198.2446105,94.29620588,34.25638368,180.8596847,
6,4,2018,W,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,12.71842533,68.68905445,96.32501045,12.71842533,
6,4,2018,W,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,1.264722474,75.10537899,24.08362862,1.264722474,
6,4,2018,W,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,4480.425866,75.03069391,48.42821204,4452.623916,
6,4,2018,W,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.637413815,79.20978801,98.56591757,0.637413815,
6,4,2018,W,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.3908063,81.28613753,97.39329255,0.3908063,
6,4,2018,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,115.394282,54.15153475,53.51111255,96.23478564,
6,4,2018,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,22.85733384,64.44742958,73.44513816,22.85733384,
6,4,2018,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,20.34945039,69.21467242,28.53182151,20.34945039,
6,4,2018,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,23.41343557,72.19170304,18.04629046,23.41343557,
6,4,2018,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,2.31131117,55.03520715,46.67581905,2.31131117,
6,4,2018,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,3.298659294,61.03750776,57.11567934,3.298659294,
6,4,2018,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,1.52740377,61.45842033,58.95463202,1.52740377,
6,4,2018,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,1.5448543,62.01742579,51.23982233,1.5448543,
6,4,2018,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,1.151292951,82.9755126,45.86182038,1.151292951,
6,4,2018,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,6.854489232,90.94226812,60.71593866,6.854489232,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,45.07829164,51.02156773,45.91687057,27.66528662,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,18.8606376,51.40760355,4.79709646,13.73835745,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,41.0764959,58.27611434,41.18601916,41.0764959,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,26.00155543,61.69584571,6.63740836,26.00155543,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,34.34734246,66.32530708,34.5230399,34.34734246,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,65.00462638,68.62585564,84.19847401,65.00462638,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,144.9760151,69.5532412,12.67648752,126.1443323,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,44.86737165,77.81536232,36.08253982,44.86737165,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,26.66234603,80.07555783,60.16074292,26.66234603,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,140.2818007,83.63995774,21.22064272,140.2818007,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,89.93457626,87.56789109,90.75498266,89.93457626,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,21.58338028,90.71675421,97.98045497,20.40102901,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,36.58400963,90.90484232,31.09082867,36.58400963,
6,4,2019,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,28.88098177,93.45546055,6.849073737,28.88098177,
6,4,2019,W,UG,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.606216162,65.59756122,3.96691108,0.606216162,
6,4,2019,W,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,17.97219692,61.09751922,82.12989218,17.97219692,
6,4,2019,W,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,19.299424,67.71255173,78.31983751,19.299424,
6,4,2019,W,UG,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,75.93339196,68.94840089,93.06617906,75.93339196,
6,4,2019,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,66.35770816,50.86751038,24.49874941,40.75729501,
6,4,2019,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,14.53900707,63.07866466,59.95036484,14.53900707,
6,4,2019,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,25.94757631,68.00002124,54.08172442,25.94757631,
6,4,2019,W,UG,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,65.295985,80.5404753,30.50855236,65.295985,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.711657106,51.54073424,71.41195417,7.928501395,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,17.17810284,55.11596003,95.81519096,17.17810284,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,15.87158928,56.05546806,83.1918786,15.87158928,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.025916652,59.85509836,86.11675542,1.025916652,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.669814655,61.09550282,69.85295321,5.669814655,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.197380427,62.85676835,88.54714384,4.197380427,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.056071727,69.07594599,74.4025687,4.056071727,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.622771503,69.69812069,82.40415945,1.622771503,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.255687589,73.69985578,62.70497776,8.255687589,
6,4,2019,W,UG,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.803604516,82.29273023,64.25002317,2.803604516,
6,4,2019,W,UG,dr,draba,repens,native,forb,annual-biennial,C3,Ann_Bi,0.01,,,,Y
6,4,2019,W,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,49.60349613,65.82131194,34.86312763,49.60349613,
6,4,2019,W,UG,ef,eremogone,fendleri,native,forb,perennial,C3,F,57.99593674,94.02064631,2.858015669,53.96989524,
6,4,2019,W,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,17.26021396,51.309974,36.67002944,15.18634954,
6,4,2019,W,UG,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,29.45152663,86.0764933,27.6268327,29.45152663,
6,4,2019,W,UG,hp,hypericum,perforatum,exotic,forb,perennial,C3,F,0.01,,,,Y
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,166.6423881,53.45276727,40.03435728,122.6735805,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.420934025,57.2001885,20.19665179,0.420934025,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.18322671,65.57233445,63.60572618,1.18322671,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.921587488,79.28055305,60.22947972,0.921587488,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.476655792,79.94835273,0.065678056,0.283373797,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,45.74770469,82.14509509,2.759207201,37.43261836,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,15.78879848,83.73740024,12.11658294,15.78879848,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,37.87432357,93.58136172,4.579645355,34.77923935,
6,4,2019,W,UG,hv,heterotheca,villosa,native,forb,perennial,C3,F,206.4587419,97.2348645,54.62993041,147.6810126,
6,4,2019,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,21.69710814,61.93808671,31.87063751,21.69710814,
6,4,2019,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,58.64560784,68.93748665,51.73849005,58.64560784,
6,4,2019,W,UG,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,1.204594354,85.49168264,13.27040636,1.204594354,
6,4,2019,W,UG,lm,lesquerella,montana,native,forb,perennial,C3,F,0.01,,,,Y
6,4,2019,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,126.4656617,56.33922806,82.68284468,126.4656617,
6,4,2019,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,40.07808181,63.62613917,65.44036671,40.07808181,
6,4,2019,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,34.97453664,66.18397998,51.94527808,34.97453664,
6,4,2019,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,78.53751689,88.04970069,39.5133981,78.53751689,
6,4,2019,W,UG,lp,liatris,punctata,native,forb,perennial,C3,F,20.54707063,101.1674208,84.72426482,4.798768798,
6,4,2019,W,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,316.9268917,77.50927918,49.00670052,316.9268917,
6,4,2019,W,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,285.7346809,90.97623771,74.52313774,268.0507622,
6,4,2019,W,UG,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,289.7878692,94.55354214,34.03782722,278.1934128,
6,4,2019,W,UG,pa,pterogonum,alatum,native,forb,perennial,C3,F,0.01,,,,Y
6,4,2019,W,UG,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,4580.009052,74.35213473,48.49138809,4544.381261,
6,4,2019,W,UG,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,1.0261,,,1.0261,N
6,4,2019,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,94.61850674,52.6144535,52.64741416,73.10019558,
6,4,2019,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,26.56802281,65.47671756,72.7096363,26.56802281,
6,4,2019,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,26.4135495,68.1429745,26.15139313,26.4135495,
6,4,2019,W,UG,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,15.57823406,72.74742955,18.20298785,15.57823406,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.661275248,55.24244053,65.5526047,0.661275248,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,1.300355126,56.00812002,62.97922468,1.300355126,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.785520732,57.09319866,67.64558498,0.785520732,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,0.330155149,59.04573143,68.80866157,0.330155149,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,4.461255276,60.26678313,60.51201223,4.461255276,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,3.948471256,60.44593528,57.80617517,3.948471256,
6,4,2019,W,UG,tp,talinum,parviflorum,native,forb,perennial,C3,F,1.176234815,65.24543842,49.06512691,1.176234815,
6,4,2019,W,UG,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.6054,,,0.6054,N
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,36.01870873,51.59140987,51.50186015,26.36375075,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,41.5117168,58.72698378,41.93687682,41.5117168,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,32.37264013,60.49777579,10.32903615,32.37264013,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,37.29725621,59.31930957,0.226742254,23.35323829,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,73.98483724,67.01864045,84.16342074,73.98483724,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,48.81372376,66.02093923,34.61638831,48.81372376,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,80.47423271,65.34632587,25.40998059,80.47423271,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,110.9562304,74.47281476,19.48800872,110.9562304,
6,4,2020,W,UG,ag,andropogon,gerardii,native,graminoid,perennial,C4,G_C4,46.42519771,68.9286339,5.54131595,44.25008041,
