block,plot,year,rain_trt,graze_trt,species_code,genus,species,origin,growth_form,life_history,photo_path,fun_grp,area_clipped,richness_only
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,38.21512327,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,40.89598005,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,157.3394627,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,29.14821232,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,137.5384925,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,4.288176192,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,4.64493509,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,24.73939745,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,37.87199718,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,8.374663929,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,63.12733166,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,19.63809256,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,34.17069994,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,43.1096051,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,14.11452438,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,17.66850594,
5,9,2020,D,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,2.180051303,
5,9,2020,D,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.891063813,
5,9,2020,D,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.076301791,
5,9,2020,D,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,9.494259714,
5,9,2020,D,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.931523375,
5,9,2020,D,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.632083876,
5,9,2020,D,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.183460798,
5,9,2020,D,GS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,49.34009783,
5,9,2020,D,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,,Y
5,9,2020,D,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,22.99525284,
5,9,2020,D,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,4.4896846,
5,9,2020,D,GS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,3.633206439,
5,9,2020,D,GS,km,koeleria,macrantha,native,graminoid,perennial,C3,G_C3,18.17798545,
5,9,2020,D,GS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,163.78467,
5,9,2020,D,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,1476.724375,
5,9,2020,D,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,32.47367361,
5,9,2020,D,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,94.74908964,
5,9,2020,D,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,104.3307274,
5,9,2020,D,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,183.3650132,
5,9,2020,D,GS,pse,poa,secunda,native,graminoid,perennial,C3,G_C3,23.88853762,
5,9,2020,D,GS,pse,poa,secunda,native,graminoid,perennial,C3,G_C3,44.34362773,
5,9,2020,D,GS,pt,psoralidium,tenuiflorum,native,forb,perennial,C3,F,20.38831658,
5,9,2020,D,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,5.382020273,
5,9,2020,D,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,13.2172468,
5,9,2020,D,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,10.33706456,
5,9,2020,D,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,16.55612363,
5,9,2020,D,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,4.223613716,
5,9,2020,D,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,5.252277552,
5,9,2020,D,GS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,18.08297262,
5,9,2020,D,GS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,14.93452276,
5,9,2020,D,GS,ss,schizachyrium,scoparium,native,graminoid,perennial,C4,G_C4,,Y
5,9,2020,D,GS,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,5.946390118,
5,9,2020,D,GS,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,3.283453203,
5,9,2020,D,GS,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,80.029,N
5,10,2018,C,GS,apo,aster,porteri,native,forb,perennial,C3,F,0.898359298,
5,10,2018,C,GS,apo,aster,porteri,native,forb,perennial,C3,F,136.6084919,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.113999784,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.637824589,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,6.447614129,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.325245422,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,0.899862967,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,11.65482506,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.29458715,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.054298724,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.787280617,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.3851774,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,32.90761481,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,9.371987677,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,6.478371564,
5,10,2018,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.837334712,
5,10,2018,C,GS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,29.39909509,
5,10,2018,C,GS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,21.09811671,
5,10,2018,C,GS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.258547015,
5,10,2018,C,GS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.386213241,
5,10,2018,C,GS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.185529296,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,15.8130819,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,118.8229198,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,185.9050415,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,21.45618691,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,37.63813027,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,49.24019132,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,11.60539559,
5,10,2018,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,34.56256581,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,10.52144118,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.935868025,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.119216432,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.944383977,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.336683968,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.347383959,
5,10,2018,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.128323603,
5,10,2018,C,GS,dp,dalea,purpurea,native,forb,perennial,C3,F,,Y
5,10,2018,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,23.16424842,
5,10,2018,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,36.0984562,
5,10,2018,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,80.0220651,
5,10,2018,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,21.02543235,
5,10,2018,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,99.04655954,
5,10,2018,C,GS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,,Y
5,10,2018,C,GS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,1.6546119,
5,10,2018,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,5.568636654,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.134416164,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.349819291,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,27.96075614,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.5065318,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,40.72419767,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.608021878,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.55107787,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,2.762275435,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,55.76060823,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,5.033177929,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,12.41348296,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,19.44797227,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.201808568,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.392847689,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.382080268,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.484029527,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,20.26815934,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.557965704,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,63.76057964,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,31.03943157,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,29.96830115,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.488828313,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,2.501894066,
5,10,2018,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.392849458,
5,10,2018,C,GS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,,Y
5,10,2018,C,GS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.383917164,
5,10,2018,C,GS,lm,lesquerella,montana,native,forb,perennial,C3,F,0.959793869,
5,10,2018,C,GS,lp,liatris,punctata,native,forb,perennial,C3,F,19.1877723,
5,10,2018,C,GS,lp,liatris,punctata,native,forb,perennial,C3,F,56.27836065,
5,10,2018,C,GS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,66.17339596,
5,10,2018,C,GS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,97.89296859,
5,10,2018,C,GS,pa,pterogonum,alatum,native,forb,perennial,C3,F,8.882445309,
5,10,2018,C,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,4950.765035,
5,10,2018,C,GS,pj,paronychia,jamesii,native,forb,perennial,C3,F,104.5495681,
5,10,2018,C,GS,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.511353837,
5,10,2018,C,GS,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.70813523,
5,10,2018,C,GS,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.520309452,
5,10,2018,C,GS,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,0.301255757,
5,10,2018,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,60.24842175,
5,10,2018,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,12.67708145,
5,10,2018,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,21.76584921,
5,10,2018,C,GS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,45.66918578,
5,10,2018,C,GS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,17.07558598,
5,10,2018,C,GS,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,1.4978,N
5,10,2018,C,GS,vo,vulpia,octoflora,native,graminoid,annual-biennial,C3,Ann_Bi,0.36784434,
5,10,2019,C,GS,apo,aster,porteri,native,forb,perennial,C3,F,0.261757078,
5,10,2019,C,GS,apo,aster,porteri,native,forb,perennial,C3,F,132.8883526,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.76361806,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,9.60559348,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,5.113812065,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,7.205550938,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.11605867,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.7586647,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.71477985,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.28005868,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,4.071313367,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,10.87047288,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,2.307969036,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,3.744555412,
5,10,2019,C,GS,aps,ambrosia,psilostachya,native,forb,perennial,C3,F,6.731921007,
5,10,2019,C,GS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,36.8785933,
5,10,2019,C,GS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,36.84462575,
5,10,2019,C,GS,bj,bromus,japonicus,exotic,graminoid,annual-biennial,C3,Ann_Bi,0.7237,N
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,20.37634841,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,30.76764945,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,172.3477508,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,280.5053579,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,7.786430591,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,77.36780625,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,7.125913655,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,62.66664706,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,81.38660488,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,39.1739361,
5,10,2019,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,21.05954246,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,13.82915031,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.267127349,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,10.16514587,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.479241057,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.89619655,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.557497828,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,6.865600229,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,19.27947443,
5,10,2019,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.144346874,
5,10,2019,C,GS,dp,dalea,purpurea,native,forb,perennial,C3,F,,Y
5,10,2019,C,GS,dr,draba,repens,native,forb,annual-biennial,C3,Ann_Bi,,Y
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,,Y
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,4.967165733,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,620.8572934,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,140.9533463,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,5.776740828,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,6.2810083,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,13.97496208,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,17.21475823,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,5.055486879,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,20.26265682,
5,10,2019,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,19.44490292,
5,10,2019,C,GS,gsq,grindelia,squarrosa,native,forb,perennial,C3,F,1.282481469,
5,10,2019,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,8.753498566,
5,10,2019,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,34.89026978,
5,10,2019,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,26.15229427,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.498315884,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,95.15294468,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,76.4550079,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,16.2274329,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.495691089,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,29.08863397,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,1.18033891,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,42.39399241,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,163.4336375,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,19.82949286,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,76.12657553,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.683014869,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,75.01811845,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,63.65068836,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.420965407,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.729375771,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,56.62490769,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,10.44476669,
5,10,2019,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,31.27060086,
5,10,2019,C,GS,lepidium_sp,lepidium,sp,exotic,forb,annual-biennial,C3,Ann_Bi,0.73433408,
5,10,2019,C,GS,lg,linaria,genistifolia spp. Dalmatica,exotic,forb,perennial,C3,F,,Y
5,10,2019,C,GS,lm,lesquerella,montana,native,forb,perennial,C3,F,2.176721968,
5,10,2019,C,GS,lp,liatris,punctata,native,forb,perennial,C3,F,20.82145276,
5,10,2019,C,GS,lp,liatris,punctata,native,forb,perennial,C3,F,20.93148874,
5,10,2019,C,GS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,143.2037928,
5,10,2019,C,GS,mm,muhlenbergia,montana,native,graminoid,perennial,C4,G_C4,143.9469985,
5,10,2019,C,GS,pa,pterogonum,alatum,native,forb,perennial,C3,F,27.50799585,
5,10,2019,C,GS,pc,poa,compressa,exotic,graminoid,perennial,C3,G_C3,4278.115723,
5,10,2019,C,GS,pj,paronychia,jamesii,native,forb,perennial,C3,F,65.30141094,
5,10,2019,C,GS,pp,plantago,patagonica,native,forb,annual-biennial,C3,Ann_Bi,1.0261,N
5,10,2019,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,0.983739972,
5,10,2019,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,2.39860985,
5,10,2019,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,9.295193956,
5,10,2019,C,GS,rc,ratibida,columnifera,native,forb,perennial,C3,F,0.379066999,
5,10,2019,C,GS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,26.4470447,
5,10,2019,C,GS,rock,NA,NA,NA,NA,NA,NA,NA_NA_NA,16.43561805,
5,10,2019,C,GS,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,14.05002071,
5,10,2019,C,GS,td,tragopogon,dubius,exotic,forb,annual-biennial,C3,Ann_Bi,2.353487301,
5,10,2020,C,GS,apo,aster,porteri,native,forb,perennial,C3,F,4.284574114,
5,10,2020,C,GS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,32.34630826,
5,10,2020,C,GS,bc,bouteloua,curtipendula,native,graminoid,perennial,C4,G_C4,10.5062297,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,3.534381792,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,132.1440542,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,218.7474389,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,31.02886641,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,9.299170952,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,8.636258225,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,16.01579951,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,24.22633895,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,51.80101374,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,6.340842807,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,26.50107095,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,14.91327724,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,41.31055321,
5,10,2020,C,GS,cg,chondrosum,gracile,native,graminoid,perennial,C4,G_C4,18.58549262,
5,10,2020,C,GS,cow,NA,NA,NA,NA,NA,NA,NA_NA_NA,55.2646288,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.807692395,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,5.016823692,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,8.702890416,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,4.95076838,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.945188672,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,2.068013905,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,10.23927658,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,10.51273432,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.375525487,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,3.201284023,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,1.971310409,
5,10,2020,C,GS,cp,carex,pensylvanica,native,graminoid,perennial,C3,G_C3,7.624962441,
5,10,2020,C,GS,dp,dalea,purpurea,native,forb,perennial,C3,F,,Y
5,10,2020,C,GS,ec,erysimum,capitatum,native,forb,annual-biennial,C3,Ann_Bi,2.427940271,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,20.99219184,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,9.769634441,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,6.113272715,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,3.524938609,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,15.45986559,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,14.53503073,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,14.66284085,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,35.28881119,
5,10,2020,C,GS,ecm,erigeron,flagellaris,native,forb,perennial,C3,F,11.37220814,
5,10,2020,C,GS,ee,elymus,elymoides,native,graminoid,perennial,C3,G_C3,3.922812671,
5,10,2020,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,14.06296307,
5,10,2020,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,30.96820574,
5,10,2020,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,0.871943349,
5,10,2020,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,16.6235529,
5,10,2020,C,GS,hc,hesperostipa,comata,native,graminoid,perennial,C3,G_C3,3.908219778,
5,10,2020,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,189.0972912,
5,10,2020,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,3.466341552,
5,10,2020,C,GS,hv,heterotheca,villosa,native,forb,perennial,C3,F,0.863206571,
